Dates,Tickers,Expiry,Tenor,Data
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008213
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007457
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008313
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007491
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008795
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008182
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007483
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008389
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007297
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008548
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.00731
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008136
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.00816
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008196
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008444
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008542
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007425
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008502
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007339
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007972
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008401
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007287
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007971
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007372
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007942
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007318
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007816
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008191
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007784
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008089
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007968
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007347
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007905
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007322
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007826
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008038
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007306
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.00786
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007284
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007658
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.00732
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007466
20250224,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007261
20250324,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007989
20250425,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007388
20250225,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007315
20250325,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008
20250226,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007311
20250326,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007883
20250526,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007312
20250227,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007303
20250327,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008051
20250527,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.00722
20250428,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007439
20250228,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007394
20250328,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008024
20250528,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007173
20250429,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007495
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007149
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007489
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.007067
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,0.008105
20250401,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006743
20250501,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006628
20250402,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006732
20250602,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006764
20250502,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006656
20250403,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.00679
20250303,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006626
20250404,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006867
20250304,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006687
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006741
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.00667
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006765
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006602
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006917
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006782
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006568
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006795
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006539
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006832
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006585
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.00677
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006818
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006765
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006883
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006843
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006634
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006786
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006642
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006697
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006769
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.00665
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006669
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006616
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006687
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006613
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006653
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006721
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006652
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006637
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006617
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006652
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006609
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006695
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006656
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006661
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006746
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006697
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006756
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006678
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006773
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006622
20250224,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006568
20250324,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006672
20250425,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006575
20250225,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006588
20250325,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.00669
20250226,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.00656
20250326,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006662
20250526,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.00674
20250227,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006559
20250327,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006736
20250527,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006755
20250428,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006607
20250228,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006597
20250328,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006764
20250528,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006768
20250429,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006618
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006757
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006632
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006753
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,0.006778
20250401,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006866
20250501,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006785
20250402,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006855
20250602,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006889
20250502,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.0068
20250403,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006913
20250303,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006727
20250404,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.00701
20250304,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006816
20250305,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006892
20250505,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006812
20250306,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006933
20250506,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006737
20250407,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.007062
20250307,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006945
20250507,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006705
20250408,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006922
20250508,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006676
20250409,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006964
20250509,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006716
20250410,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006904
20250310,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.00698
20250411,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006907
20250311,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.007053
20250312,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.007018
20250512,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006763
20250313,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006957
20250513,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006778
20250414,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006835
20250314,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006936
20250514,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006785
20250415,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006797
20250515,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006755
20250416,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006832
20250516,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006752
20250417,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006799
20250317,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006888
20250418,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006794
20250318,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006785
20250319,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006744
20250519,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006789
20250320,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006738
20250520,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006838
20250421,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006798
20250321,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006794
20250521,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006888
20250422,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006859
20250522,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006895
20250423,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.00682
20250523,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006912
20250424,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006764
20250224,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006665
20250324,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006797
20250425,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006724
20250225,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006689
20250325,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006811
20250226,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006654
20250326,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006775
20250526,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006877
20250227,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006655
20250327,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006863
20250527,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006891
20250428,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.00676
20250228,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006693
20250328,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006882
20250528,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006901
20250429,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006775
20250529,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006889
20250430,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006788
20250530,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006881
20250331,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::25Y::NORMAL.MID,6Y,25Y,0.006905
